screen_name,location,created_at,language,created_year
yumusak_hazal,,2017-12-24 20:00:57,,2017
zeynepkyhn1,"Bodrum, Türkiye",2018-01-07 18:38:42,,2018
nehirokturk,"Bodrum, Türkiye",2012-02-01 16:06:58,,2012
FunnymanPage,Galaxy,2019-10-15 02:31:38,,2019
eymennkarca,"Bodrum, Türkiye",2018-03-29 15:58:07,,2018
DusundukceVariz,,2020-10-10 14:11:26,,2020
cediosman,"Cleveland, OH",2015-06-01 14:44:36,,2015
GTA___Memes,Global,2016-06-08 23:37:16,,2016
cerenaltinn4,"Görükle, Bursa",2020-03-02 23:49:35,,2020
Ffs_OMG,Insta/TikTok - ffs_omg,2014-08-01 18:02:09,,2014
TCMusValiligi,Muş,2013-11-01 08:26:52,,2013
secgital,,2020-07-26 18:42:37,,2020
kvefsaneleri,İstanbul,2014-05-04 18:31:32,,2014
cokiyigol,,2019-11-27 08:50:19,,2019
sputnikvaccine,"Moscow, Russia ",2020-08-11 09:12:38,,2020
TamgaSanat,,2014-09-29 11:00:01,,2014
_genelkultur_,,2020-06-30 14:04:16,,2020
idgafuckfacials,"Saskatoon, Saskatchewan",2016-12-02 20:42:45,,2016
baddiesaztakip,Turkey,2019-11-28 10:29:33,,2019
elfidaayildiz,"Bodrum, Muğla ",2020-01-26 17:29:16,,2020
hicraanakyldz,"Bodrum, Türkiye",2018-02-24 19:37:39,,2018
aleynanurok,"Bodrum, Muğla",2019-10-23 07:26:32,,2019
AslAydin17,,2021-02-04 01:53:50,,2021
BsrKorkmaz,"Eskişehir, Türkiye",2013-08-20 17:25:29,,2013
selenyakici,,2011-11-18 00:07:45,,2011
resmiprenses,"İstanbul, Türkiye",2011-08-14 13:07:59,,2011
vaziyetcomtr,,2015-06-27 08:09:34,,2015
Haber_SON_Haber,"Antalya, Türkiye",2016-10-17 22:56:28,,2016
CapaMagEkonomi,"İstanbul, Türkiye",2015-06-08 07:41:48,,2015
fotogiller,,2011-05-07 14:32:42,,2011
LouisVuitton,,2009-06-02 08:22:48,,2009
PiyushGoyal,India,2013-04-03 11:02:14,,2013
LandRoverUSA,United States,2010-09-20 17:37:42,,2010
JaguarUSA,"Mahwah, NJ",2011-06-01 13:38:49,,2011
FinancialTimes,London / New York / Hong Kong,2007-04-16 16:54:19,,2007
TheEconomist,London,2007-05-12 13:04:50,,2007
business,New York and the World,2009-04-23 20:05:17,,2009
dalermehndi,India,2009-04-14 11:37:43,,2009
GNev2,,2011-04-25 19:27:56,,2011
stephenfry,"Los Angeles, CA/ London UK",2008-07-15 11:45:30,,2008
Lord_Sugar,,2010-06-29 13:53:47,,2010
GaryLineker,,2012-01-22 18:07:24,,2012
rioferdy5,www.neweraglobalsports.com,2010-06-15 14:47:40,,2010
sunjaykapur,"ÜT: 28.420637,76.998265",2009-03-29 10:33:07,,2009
chetan_bhagat,Mumbai,2009-06-04 10:30:19,,2009
SpeakerRyan,"Janesville, WI",2009-01-12 21:31:25,,2009
anandmahindra,"Mumbai, India",2009-04-22 05:40:01,,2009
HouseDemocrats,"Washington, D.C.",2009-06-01 20:21:53,,2009
KamalaHarris,California,2009-04-11 00:42:07,,2009
AdityaBirlaGrp,Mumbai,2009-06-29 06:37:01,,2009
benmendy23,"Manchester, England",2011-11-30 13:51:53,,2011
kimpembe_3,"Paris, France",2017-04-22 21:11:10,,2017
ErlingHaaland,,2013-10-28 19:57:26,,2013
BlackYellow,"Dortmund, Deutschland",2018-02-09 11:50:09,,2018
MarcusRashford,,2016-05-22 21:14:29,,2016
Sanchooo10,,2014-02-11 22:25:14,,2014
GretaThunberg,Sverige,2018-06-12 06:14:23,,2018
officialpes,,2009-12-08 12:35:32,,2009
Citibank,,2009-10-06 18:49:45,,2009
CreditSuisse,Global,2009-10-22 09:05:38,,2009
MerrillLynch,,2011-08-23 16:10:36,,2011
DeutscheBank,"Frankfurt, Germany",2009-05-20 10:08:01,,2009
Citi,"New York, NY",2009-10-02 23:45:06,,2009
jpmorgan,,2013-02-07 00:35:00,,2013
MorganStanley,,2011-12-01 22:24:52,,2011
BoeingAirplanes,"Global [Seattle, WA]",2009-02-27 01:17:48,,2009
GoldmanSachs,,2011-02-16 17:59:09,,2011
Airbus,Global,2008-07-14 11:24:28,,2008
prattandwhitney,"East Hartford, CT",2009-02-13 22:49:25,,2009
Fritolay,"Plano, Texas",2009-08-17 18:31:15,,2009
GEAviation,"Cincinnati, Ohio (HQ)",2009-04-14 15:16:39,,2009
PepsiCo,"Purchase, NY",2009-02-19 22:24:53,,2009
generalelectric,"Boston, MA",2011-03-16 21:58:59,,2011
HamillHimself,,2011-05-24 22:52:49,,2011
reidhoffman,new world of work,2006-10-22 15:43:51,,2006
richardbranson,,2007-08-13 15:20:18,,2007
AnthonyMartial,,2013-07-01 18:21:22,,2013
ECavaniOfficial,"Salto, Uruguay",2011-06-01 15:51:24,,2011
MusaMseleku_,,2019-04-21 22:03:01,,2019
Thobile06132590,"Port Shepstone, South Africa",2016-03-21 13:07:40,,2016
ManakaRanaka,South Africa Jozi Maboneng,2011-03-23 20:03:34,,2011
zandilemsutwana,Johannesburg,2011-08-28 11:17:37,,2011
Ziggy_Ranaka1,"Johannesburg, South Africa",2010-01-07 01:32:47,,2010
Pumi1Ranaka,Earth!,2012-11-18 18:47:39,,2012
Apple,"Cupertino, CA",2011-09-27 05:02:03,,2011
RanakaRanaka,South Africa,2011-10-18 20:29:57,,2011
PhuthumaNathi,"Johannesburg, South Africa",2021-01-19 20:07:15,,2021
mauritiusza,South Africa,2016-06-15 11:01:08,,2016
FreakyNtrlcky,itsrelate@gmail.com,2021-01-10 15:45:10,,2021
itswoodwork,,2020-10-24 10:28:05,,2020
ConfusingPix,follow for more pics.,2020-05-05 13:35:04,,2020
WeIcomeToNature,Turn On Notifications 🔔,2020-12-05 11:06:28,,2020
PhysicsVldeo,,2020-09-18 12:04:54,,2020
Franthemotorist,Sandton Johannesburg,2011-02-08 20:51:25,,2011
CarTorqueSA,South Africa,2019-04-13 02:11:25,,2019
halleberry,"Los Angeles, CA",2015-03-24 20:43:31,,2015
engineers_feed,,2015-08-18 14:38:54,,2015
PawpawMFR,Nigeria,2021-02-09 22:18:09,,2021
TheUGRailroadTV,,2019-04-16 01:31:53,,2019
NASAPersevere,"Jezero Crater, Mars",2020-02-26 21:43:46,,2020
SabeloMkabela,"Johannesburg, South Africa",2010-03-05 16:38:49,,2010
Thembithemedium,"Pretoria, South Africa",2020-10-22 04:39:50,,2020
DRIPFootWear,Kasi,2019-07-31 22:27:09,,2019
JSE_Group,"Johannesburg, South Africa",2011-11-28 07:38:44,,2011
Fin24,"Cape Town, Johannesburg",2009-04-09 09:00:51,,2009
stealthy_wealth,United Kingdom,2016-05-09 15:51:24,,2016
EasyEquities,"Auckland Park, Johannesburg",2014-03-24 08:53:51,,2014
SATRIX_SA,South Africa,2015-02-25 05:49:48,,2015
S_Dlathu,Where I'm meant to be☺,2012-05-01 14:22:33,,2012
Xiaomi,Nearby,2011-09-21 07:09:28,,2011
NBC_SouthAfrica,"Newcastle, South Africa",2019-03-13 09:15:00,,2019
vuyo_valashiya,"Newcastle, South Africa",2011-02-10 12:44:52,,2011
SiwelaWines,Cape Town ,2018-09-28 02:52:38,,2018
Siwela_Masoga,"Cape Town, South Africa",2011-02-02 18:13:10,,2011
krugersafaris,Mpumalanga,2009-02-11 19:09:41,,2009
africaexclusive,"Northampton, UK",2009-05-13 08:24:26,,2009
SANParksKNP,South Africa,2012-09-17 09:58:46,,2012
mala_mala,"Mpumalanga, South Africa",2009-04-25 18:43:54,,2009
LionRoarsHotels,South Africa,2009-07-27 10:11:51,,2009
Bukelagamelodge,"Eastern Cape, South Africa",2010-05-27 09:07:49,,2010
ShamwariReserve,"Eastern Cape, South Africa",2009-09-10 13:17:37,,2009
goodsafariguide,Africa,2010-06-11 07:07:24,,2010
Simbavati,Timbavati,2012-11-01 14:04:25,,2012
Hlosigamelodge,"Eastern Cape, South Africa",2010-05-27 15:42:21,,2010
Go2Africa,Cape Town,2009-02-19 09:52:47,,2009
MaggieAlphonsi,,2011-10-30 22:12:18,,2011
autumnnations,Europe,2020-08-17 11:22:53,,2020
BBCWalesNews,Wales,2011-05-27 13:20:26,,2011
Nigelrefowens,Cymru,2011-02-22 17:30:28,,2011
BBCWales,🏴󠁧󠁢󠁷󠁬󠁳󠁿,2007-01-10 15:39:03,,2007
BBCFergusWalsh,London,2010-05-21 16:31:42,,2010
WalesRugby,Wales,2009-03-31 10:41:17,,2009
BBCRadioWales,Wales,2010-05-18 13:56:33,,2010
lavuelta,,2011-04-11 08:36:37,,2011
LeTour,,2010-06-08 13:18:00,,2010
WalesOnline,Wales,2008-06-20 13:27:51,,2008
BBCSport,"MediaCityUK, Salford",2011-03-14 09:44:40,,2011
INEOSGrenadiers,,2009-11-12 16:37:04,,2009
themotleyfool,"Alexandria, VA",2008-07-23 17:46:55,,2008
willcarling,There!,2008-09-15 16:06:23,,2008
Tom_Varndell,United Kingdom,2011-04-20 07:37:46,,2011
johnbarc86,Llanelli,2012-10-26 13:03:21,,2012
taulupe,,2010-10-05 16:07:28,,2010
edjackson8,,2011-08-11 18:33:30,,2011
DoddieWeir5,Scottish Borders,2011-06-20 14:09:11,,2011
Rhys_Priestland,,2010-09-02 20:17:25,,2010
FT,London,2009-01-13 19:28:24,,2009
BBCBusiness,"London, UK",2007-01-10 12:32:45,,2007
ReutersBiz,Around the world,2008-06-13 18:56:09,,2008
ScottWilliams_1,"Llanelli, Wales",2011-08-28 22:23:20,,2011
SonnyBWilliams,,2011-08-25 11:18:13,,2011
pocockdavid,Canberra | Ngunnawal Country,2011-03-03 03:47:02,,2011
BBCSportWales,Wales,2010-02-02 17:37:18,,2010
SionBennett,"Cardiff, Wales",2011-06-14 22:13:55,,2011
DanCarter,,2012-08-13 09:42:48,,2012
WelshRugbyUnion,"@principalitysta, Cardiff",2009-03-12 15:51:11,,2009
justabitof_fun,always on the moon ,2011-01-23 02:37:19,,2011
JiffyRugby,,2013-01-01 22:04:13,,2013
andypowell8,Wales,2011-11-11 11:36:36,,2011
BBCScrumV,Wales,2009-08-20 15:24:02,,2009
George_North,Anglesey ,2010-09-24 22:56:55,,2010
mikephillips009,United Kingdom,2011-11-25 11:55:55,,2011
Jamiehuwroberts,"Cardiff, Wales",2010-01-24 18:29:03,,2010
JonFoxDavies,,2009-11-30 23:35:21,,2009
GThomas_93,,2014-02-03 19:12:50,,2014
richardparks,Mountain-Pole-Bike-Cafe-Wales,2010-02-09 12:05:39,,2010
PRO14Official,,2011-05-30 19:46:18,,2011
adamjones3,Merthyr/Guildford,2010-01-21 16:28:28,,2010
AlunWynJones,Wales,2009-10-06 18:45:11,,2009
LeighHalfpenny1,,2011-09-07 21:00:35,,2011
suryapsingh_IAS,"Lucknow, Uttar Pradesh",2014-09-04 16:33:39,,2014
KissaSins,,2014-02-07 00:27:36,,2014
RanvirShorey,Mumbai,2009-10-04 09:11:24,,2009
MahuaMoitra,,2011-12-02 07:03:17,,2011
rihanna,,2009-10-02 21:37:33,,2009
ravishndtv,,2009-06-16 10:43:29,,2009
jazzyb,"Birmingham, United Kingdom",2010-11-12 15:30:15,,2010
pbhushan1,"New Delhi, India",2014-01-10 09:18:00,,2014
GalGadot,,2009-04-24 20:35:18,,2009
TwitterMedia,"San Francisco, CA",2012-07-30 22:12:58,,2012
Kisanektamorcha,"Punjab, India",2020-12-14 17:30:57,,2020
Moneylifers,"Mumbai, India",2009-03-13 02:42:16,,2009
suchetadalal,Mumbai India,2009-05-19 11:02:18,,2009
ritesh_sid,Mumbai-India,2011-10-13 08:25:49,,2011
divyenndu,mumbai,2014-01-13 18:42:07,,2014
mlkhattar,Haryana,2011-05-09 18:54:38,,2011
KubbraSait,Mumbai,2009-08-13 07:23:39,,2009
diljitdosanjh,PUNJAB ,2011-06-04 04:57:41,,2011
GSPC_Gujarat,Ahmedabad,2020-03-07 08:19:20,,2020
ketan1811,"New Delhi, India",2012-12-28 14:51:54,,2012
sunnylane,Las Vegas,2012-09-12 05:14:06,,2012
sophiedee,"Las Vegas, NV",2009-02-12 02:46:42,,2009
BhimArmyChief,"Saharanpur, India",2018-02-27 13:46:24,,2018
Nidhi,,2015-05-03 18:28:39,,2015
Chhotu_Vasava,"Jhagadia, India",2017-11-23 09:04:49,,2017
Riteishd,,2009-07-18 18:37:27,,2009
gautam_adani,"Ahmedabad, India",2014-03-08 11:34:22,,2014
SirPareshRawal,"Mumbai, India",2011-08-16 01:05:43,,2011
Aadii_Sawant,"Andheri West, Mumbai",2017-11-08 17:28:57,,2017
scouttanmay,India,2013-08-04 03:02:02,,2013
Mortal04907880,"Navi Mumbai, India",2018-12-03 18:33:29,,2018
GoogleCloud_IN,,2018-05-22 01:07:39,,2018
Trinity1546,Cambridge,2012-12-04 14:17:35,,2012
JeremyRenner,,2014-08-07 18:43:12,,2014
MarvelStudios,,2016-07-06 18:00:10,,2016
RobertDowneyJr,,2009-06-17 00:12:08,,2009
TomHolland1996,Home,2012-07-01 18:29:25,,2012
chadwickboseman,,2016-04-08 17:46:15,,2016
IASassociation,New Delhi,2011-06-16 03:23:20,,2011
IPS_Association,India,2015-02-25 12:45:40,,2015
TheOfficialSBI,,2013-12-18 07:27:24,,2013
GooglePayIndia,India,2017-02-15 00:13:45,,2017
TheLallantop,India,2015-10-29 12:03:59,,2015
saurabhtop,Delhi,2009-08-23 03:26:49,,2009
Swamy39,New Delhi,2009-07-28 15:48:23,,2009
ourvadodara,Vadodara,2012-04-11 11:55:57,,2012
Ford,"Dearborn, MI",2008-07-31 16:07:55,,2008
ndtv,India,2009-05-01 20:34:48,,2009
airindiain,"New Delhi, India",2011-10-09 09:13:54,,2011
